%time input output
0.001538 -9.9288260457 5.44435908964
0.001539 -9.92503550747 5.4536616827
0.00154 -9.92114701314 5.46293250442
0.001541 -9.91716060111 5.47217146602
0.001542 -9.9130763107 5.48137847909
0.001543 -9.90889418222 5.49055345558
0.001544 -9.90461425697 5.49969630781
0.001545 -9.90023657717 5.50880694847
0.001546 -9.89576118603 5.51788529062
0.001547 -9.89118812772 5.52693124768
0.001548 -9.88651744738 5.53594473344
0.001549 -9.8817491911 5.54492566206
0.00155 -9.87688340595 5.55387394806
0.001551 -9.87192013995 5.56278950635
0.001552 -9.86685944208 5.57167225219
0.001553 -9.86170136229 5.58052210123
0.001554 -9.85644595149 5.58933896946
0.001555 -9.85109326155 5.59812277328
0.001556 -9.84564334529 5.60687342943
0.001557 -9.84009625651 5.61559085504
0.001558 -9.83445204995 5.62427496762
0.001559 -9.82871078132 5.63292568502
0.00156 -9.82287250729 5.6415429255
0.001561 -9.81693728546 5.65012660769
0.001562 -9.81090517443 5.65867665056
0.001563 -9.80477623373 5.66719297349
0.001564 -9.79855052384 5.67567549624
0.001565 -9.79222810622 5.68412413891
0.001566 -9.78580904325 5.69253882201
0.001567 -9.77929339831 5.70091946642
0.001568 -9.77268123568 5.70926599338
0.001569 -9.76597262064 5.71757832453
0.00157 -9.75916761939 5.72585638187
0.001571 -9.75226629909 5.7341000878
0.001572 -9.74526872787 5.74230936507
0.001573 -9.73817497477 5.75048413685
0.001574 -9.73098510982 5.75862432664
0.001575 -9.72369920398 5.76672985837
0.001576 -9.71631732915 5.77480065631
0.001577 -9.70883955819 5.78283664513
0.001578 -9.7012659649 5.79083774989
0.001579 -9.69359662404 5.79880389602
0.00158 -9.68583161129 5.80673500933
0.001581 -9.67797100329 5.81463101602
0.001582 -9.67001487762 5.82249184267
0.001583 -9.66196331282 5.83031741625
0.001584 -9.65381638833 5.8381076641
0.001585 -9.64557418458 5.84586251395
0.001586 -9.6372367829 5.85358189394
0.001587 -9.62880426559 5.86126573254
0.001588 -9.62027671586 5.86891395867
0.001589 -9.61165421789 5.87652650158
0.00159 -9.60293685677 5.88410329095
0.001591 -9.59412471854 5.89164425681
0.001592 -9.58521789017 5.89914932961
0.001593 -9.57621645958 5.90661844016
0.001594 -9.56712051559 5.91405151968
0.001595 -9.55793014798 5.92144849976
0.001596 -9.54864544747 5.92880931239
0.001597 -9.53926650567 5.93613388994
0.001598 -9.52979341517 5.94342216518
0.001599 -9.52022626946 5.95067407127
0.0016 -9.51056516295 5.95788954174
0.001601 -9.50081019101 5.96506851053
0.001602 -9.4909614499 5.97221091198
0.001603 -9.48101903684 5.97931668078
0.001604 -9.47098304995 5.98638575206
0.001605 -9.46085358828 5.9934180613
0.001606 -9.4506307518 6.0004135444
0.001607 -9.44031464141 6.00737213765
0.001608 -9.42990535893 6.01429377771
0.001609 -9.41940300709 6.02117840166
0.00161 -9.40880768954 6.02802594696
0.001611 -9.39811951086 6.03483635146
0.001612 -9.38733857654 6.04160955342
0.001613 -9.37646499297 6.04834549148
0.001614 -9.36549886748 6.05504410467
0.001615 -9.3544403083 6.06170533243
0.001616 -9.34328942457 6.06832911458
0.001617 -9.33204632634 6.07491539136
0.001618 -9.32071112458 6.08146410337
0.001619 -9.30928393117 6.08797519164
0.00162 -9.29776485888 6.09444859757
0.001621 -9.28615402141 6.10088426297
0.001622 -9.27445153335 6.10728213006
0.001623 -9.26265751019 6.11364214142
0.001624 -9.25077206834 6.11996424006
0.001625 -9.23879532511 6.12624836938
0.001626 -9.2267273987 6.13249447316
0.001627 -9.21456840821 6.13870249562
0.001628 -9.20231847366 6.14487238133
0.001629 -9.18997771593 6.15100407528
0.00163 -9.17754625684 6.15709752288
0.001631 -9.16502421907 6.1631526699
0.001632 -9.15241172621 6.16916946253
0.001633 -9.13970890274 6.17514784736
0.001634 -9.12691587404 6.18108777139
0.001635 -9.11403276635 6.186989182
0.001636 -9.10105970685 6.19285202697
0.001637 -9.08799682356 6.19867625451
0.001638 -9.07484424541 6.20446181319
0.001639 -9.06160210221 6.21020865201
0.00164 -9.04827052466 6.21591672038
0.001641 -9.03484964433 6.22158596807
0.001642 -9.02133959368 6.2272163453
0.001643 -9.00774050605 6.23280780265
0.001644 -8.99405251566 6.23836029113
0.001645 -8.98027575761 6.24387376216
0.001646 -8.96641036785 6.24934816752
0.001647 -8.95245648325 6.25478345944
0.001648 -8.93841424151 6.26017959053
0.001649 -8.92428378124 6.26553651381
0.00165 -8.91006524188 6.27085418269
0.001651 -8.89575876378 6.27613255101
0.001652 -8.88136448814 6.28137157299
0.001653 -8.86688255701 6.28657120327
0.001654 -8.85231311332 6.29173139688
0.001655 -8.83765630089 6.29685210927
0.001656 -8.82291226435 6.30193329628
0.001657 -8.80808114923 6.30697491417
0.001658 -8.79316310191 6.31197691959
0.001659 -8.77815826961 6.31693926961
0.00166 -8.76306680044 6.32186192169
0.001661 -8.74788884333 6.32674483372
0.001662 -8.7326245481 6.33158796397
0.001663 -8.71727406539 6.33639127113
0.001664 -8.7018375467 6.34115471429
0.001665 -8.68631514438 6.34587825295
0.001666 -8.67070701164 6.35056184701
0.001667 -8.65501330253 6.3552054568
0.001668 -8.63923417193 6.35980904302
0.001669 -8.62336977557 6.3643725668
0.00167 -8.60742027004 6.36889598969
0.001671 -8.59138581274 6.37337927361
0.001672 -8.57526656194 6.37782238092
0.001673 -8.55906267671 6.38222527438
0.001674 -8.54277431699 6.38658791714
0.001675 -8.52640164354 6.39091027278
0.001676 -8.50994481795 6.39519230528
0.001677 -8.49340400263 6.39943397903
0.001678 -8.47677936085 6.40363525881
0.001679 -8.46007105668 6.40779610985
0.00168 -8.44327925502 6.41191649774
0.001681 -8.4264041216 6.41599638852
0.001682 -8.40944582298 6.42003574861
0.001683 -8.39240452652 6.42403454484
0.001684 -8.37528040042 6.42799274448
0.001685 -8.35807361368 6.43191031517
0.001686 -8.34078433613 6.43578722498
0.001687 -8.32341273841 6.43962344238
0.001688 -8.30595899196 6.44341893627
0.001689 -8.28842326905 6.44717367593
0.00169 -8.27080574275 6.45088763107
0.001691 -8.25310658693 6.4545607718
0.001692 -8.23532597628 6.45819306865
0.001693 -8.2174640863 6.46178449254
0.001694 -8.19952109325 6.46533501482
0.001695 -8.18149717425 6.46884460724
0.001696 -8.16339250717 6.47231324196
0.001697 -8.14520727071 6.47574089156
0.001698 -8.12694164433 6.47912752901
0.001699 -8.10859580832 6.48247312772
0.0017 -8.09016994375 6.48577766147
0.001701 -8.07166423246 6.4890411045
0.001702 -8.05307885711 6.4922634314
0.001703 -8.03441400112 6.49544461723
0.001704 -8.01566984871 6.49858463743
0.001705 -7.99684658487 6.50168346784
0.001706 -7.97794439539 6.50474108474
0.001707 -7.95896346681 6.5077574648
0.001708 -7.93990398648 6.5107325851
0.001709 -7.9207661425 6.51366642315
0.00171 -7.90155012376 6.51655895684
0.001711 -7.8822561199 6.5194101645
0.001712 -7.86288432137 6.52222002486
0.001713 -7.84343491933 6.52498851705
0.001714 -7.82390810577 6.52771562062
0.001715 -7.80430407338 6.53040131554
0.001716 -7.78462301567 6.53304558217
0.001717 -7.76486512687 6.5356484013
0.001718 -7.74503060199 6.53820975413
0.001719 -7.72511963678 6.54072962224
0.00172 -7.70513242776 6.54320798766
0.001721 -7.68506917219 6.54564483282
0.001722 -7.66493006809 6.54804014054
0.001723 -7.64471531423 6.55039389408
0.001724 -7.62442511011 6.55270607709
0.001725 -7.604059656 6.55497667364
0.001726 -7.58361915289 6.55720566821
0.001727 -7.56310380251 6.55939304568
0.001728 -7.54251380736 6.56153879136
0.001729 -7.52184937064 6.56364289095
0.00173 -7.5011106963 6.56570533058
0.001731 -7.48029798903 6.56772609678
0.001732 -7.45941145424 6.56970517649
0.001733 -7.43845129807 6.57164255706
0.001734 -7.41741772739 6.57353822625
0.001735 -7.39631094979 6.57539217224
0.001736 -7.37513117358 6.57720438361
0.001737 -7.35387860781 6.57897484935
0.001738 -7.33255346223 6.58070355887
0.001739 -7.3111559473 6.58239050197
0.00174 -7.28968627421 6.5840356689
0.001741 -7.26814465487 6.58563905027
0.001742 -7.24653130187 6.58720063713
0.001743 -7.22484642853 6.58872042093
0.001744 -7.20309024888 6.59019839354
0.001745 -7.18126297763 6.59163454723
0.001746 -7.15936483022 6.59302887468
0.001747 -7.13739602276 6.59438136899
0.001748 -7.11535677209 6.59569202366
0.001749 -7.09324729572 6.59696083259
0.00175 -7.07106781187 6.5981877901
0.001751 -7.04881853942 6.59937289094
0.001752 -7.02649969799 6.60051613023
0.001753 -7.00411150784 6.60161750351
0.001754 -6.98165418993 6.60267700676
0.001755 -6.95912796592 6.60369463633
0.001756 -6.93653305813 6.60467038899
0.001757 -6.91386968955 6.60560426193
0.001758 -6.89113808387 6.60649625274
0.001759 -6.86833846544 6.60734635942
0.00176 -6.84547105929 6.60815458037
0.001761 -6.82253609109 6.6089209144
0.001762 -6.79953378722 6.60964536075
0.001763 -6.7764643747 6.61032791904
0.001764 -6.75332808121 6.61096858931
0.001765 -6.7301251351 6.61156737201
0.001766 -6.70685576537 6.61212426798
0.001767 -6.68352020168 6.61263927849
0.001768 -6.66011867434 6.61311240521
0.001769 -6.63665141432 6.6135436502
0.00177 -6.61311865324 6.61393301596
0.001771 -6.58952062334 6.61428050537
0.001772 -6.56585755753 6.61458612171
0.001773 -6.54212968936 6.6148498687
0.001774 -6.51833725301 6.61507175044
0.001775 -6.4944804833 6.61525177144
0.001776 -6.47055961569 6.61538993662
0.001777 -6.44657488628 6.6154862513
0.001778 -6.42252653177 6.61554072121
0.001779 -6.39841478951 6.61555335249
0.00178 -6.37423989749 6.61552415167
0.001781 -6.35000209429 6.6154531257
0.001782 -6.32570161913 6.61534028193
0.001783 -6.30133871185 6.61518562811
0.001784 -6.27691361291 6.61498917239
0.001785 -6.25242656336 6.61475092335
0.001786 -6.22787780488 6.61447088994
0.001787 -6.20326757977 6.61414908154
0.001788 -6.1785961309 6.61378550792
0.001789 -6.15386370179 6.61338017925
0.00179 -6.12907053653 6.61293310611
0.001791 -6.10421687982 6.61244429948
0.001792 -6.07930297695 6.61191377075
0.001793 -6.05432907381 6.61134153171
0.001794 -6.02929541689 6.61072759453
0.001795 -6.00420225326 6.61007197182
0.001796 -5.97904983058 6.60937467657
0.001797 -5.95383839708 6.60863572217
0.001798 -5.92856820161 6.60785512241
0.001799 -5.90323949356 6.60703289149
0.0018 -5.87785252292 6.606169044
0.001801 -5.85240754026 6.60526359495
0.001802 -5.82690479669 6.60431655973
0.001803 -5.80134454392 6.60332795414
0.001804 -5.77572703422 6.60229779437
0.001805 -5.75005252043 6.60122609703
0.001806 -5.72432125595 6.6001128791
0.001807 -5.69853349472 6.59895815797
0.001808 -5.67268949127 6.59776195146
0.001809 -5.64678950066 6.59652427773
0.00181 -5.62083377852 6.59524515539
0.001811 -5.59482258102 6.59392460342
0.001812 -5.56875616488 6.5925626412
0.001813 -5.54263478737 6.59115928852
0.001814 -5.51645870628 6.58971456555
0.001815 -5.49022817998 6.58822849288
0.001816 -5.46394346734 6.58670109146
0.001817 -5.43760482779 6.58513238268
0.001818 -5.41121252127 6.58352238828
0.001819 -5.38476680827 6.58187113044
0.00182 -5.35826794979 6.58017863171
0.001821 -5.33171620737 6.57844491503
0.001822 -5.30511184307 6.57667000374
0.001823 -5.27845511945 6.57485392159
0.001824 -5.25174629961 6.57299669271
0.001825 -5.22498564716 6.57109834162
0.001826 -5.19817342621 6.56915889323
0.001827 -5.17130990138 6.56717837287
0.001828 -5.14439533782 6.56515680623
0.001829 -5.11743000114 6.5630942194
0.00183 -5.0904141575 6.56099063889
0.001831 -5.06334807353 6.55884609155
0.001832 -5.03623201636 6.55666060468
0.001833 -5.00906625361 6.55443420592
0.001834 -4.98185105339 6.55216692332
0.001835 -4.95458668432 6.54985878534
0.001836 -4.92727341548 6.5475098208
0.001837 -4.89991151644 6.54512005892
0.001838 -4.87250125725 6.54268952931
0.001839 -4.84504290844 6.54021826197
0.00184 -4.81753674102 6.53770628729
0.001841 -4.78998302645 6.53515363604
0.001842 -4.76238203668 6.53256033938
0.001843 -4.73473404412 6.52992642887
0.001844 -4.70703932165 6.52725193644
0.001845 -4.67929814261 6.52453689442
0.001846 -4.65151078077 6.5217813355
0.001847 -4.62367751041 6.51898529279
0.001848 -4.59579860621 6.51614879977
0.001849 -4.56787434334 6.5132718903
0.00185 -4.5399049974 6.51035459864
0.001851 -4.51189084442 6.5073969594
0.001852 -4.4838321609 6.50439900762
0.001853 -4.45572922377 6.50136077868
0.001854 -4.42758231039 6.49828230838
0.001855 -4.39939169856 6.49516363288
0.001856 -4.37115766651 6.49200478872
0.001857 -4.3428804929 6.48880581284
0.001858 -4.31456045681 6.48556674254
0.001859 -4.28619783775 6.48228761552
0.00186 -4.25779291565 6.47896846985
0.001861 -4.22934597085 6.47560934397
0.001862 -4.20085728412 6.47221027672
0.001863 -4.17232713662 6.46877130731
0.001864 -4.14375580993 6.46529247532
0.001865 -4.11514358605 6.46177382073
0.001866 -4.08649074736 6.45821538387
0.001867 -4.05779757666 6.45461720546
0.001868 -4.02906435714 6.45097932661
0.001869 -4.00029137237 6.44730178878
0.00187 -3.97147890635 6.44358463383
0.001871 -3.94262724343 6.43982790398
0.001872 -3.91373666837 6.43603164183
0.001873 -3.88480746631 6.43219589036
0.001874 -3.85583992277 6.42832069291
0.001875 -3.82683432365 6.42440609321
0.001876 -3.79779095522 6.42045213535
0.001877 -3.76871010412 6.4164588638
0.001878 -3.73959205738 6.41242632339
0.001879 -3.71043710237 6.40835455934
0.00188 -3.68124552685 6.40424361723
0.001881 -3.65201761892 6.40009354301
0.001882 -3.62275366705 6.39590438301
0.001883 -3.59345396006 6.39167618391
0.001884 -3.56411878713 6.38740899278
0.001885 -3.53474843779 6.38310285705
0.001886 -3.50534320191 6.37875782452
0.001887 -3.47590336971 6.37437394335
0.001888 -3.44642923175 6.36995126207
0.001889 -3.41692107891 6.36548982958
0.00189 -3.38737920245 6.36098969515
0.001891 -3.35780389393 6.3564509084
0.001892 -3.32819544523 6.35187351934
0.001893 -3.29855414859 6.34725757832
0.001894 -3.26888029655 6.34260313607
0.001895 -3.23917418198 6.33791024367
0.001896 -3.20943609807 6.33317895257
0.001897 -3.17966633832 6.32840931459
0.001898 -3.14986519655 6.32360138189
0.001899 -3.12003296688 6.31875520702
0.0019 -3.09016994375 6.31387084286
0.001901 -3.06027642189 6.30894834268
0.001902 -3.03035269633 6.30398776009
0.001903 -3.00039906241 6.29898914906
0.001904 -2.97041581577 6.29395256392
0.001905 -2.94040325232 6.28887805937
0.001906 -2.91036166828 6.28376569046
0.001907 -2.88029136015 6.27861551258
0.001908 -2.8501926247 6.27342758149
0.001909 -2.820065759 6.26820195333
0.00191 -2.78991106039 6.26293868454
0.001911 -2.75972882649 6.25763783196
0.001912 -2.72951935517 6.25229945278
0.001913 -2.6992829446 6.24692360451
0.001914 -2.6690198932 6.24151034505
0.001915 -2.63873049965 6.23605973262
0.001916 -2.6084150629 6.23057182583
0.001917 -2.57807388214 6.22504668361
0.001918 -2.54770725683 6.21948436525
0.001919 -2.51731548668 6.21388493038
0.00192 -2.48689887165 6.208248439
0.001921 -2.45645771192 6.20257495144
0.001922 -2.42599230795 6.19686452839
0.001923 -2.39550296042 6.19111723087
0.001924 -2.36498997024 6.18533312027
0.001925 -2.33445363856 6.1795122583
0.001926 -2.30389426677 6.17365470704
0.001927 -2.27331215647 6.16776052891
0.001928 -2.24270760949 6.16182978665
0.001929 -2.2120809279 6.15586254337
0.00193 -2.18143241397 6.14985886251
0.001931 -2.15076237017 6.14381880787
0.001932 -2.12007109922 6.13774244356
0.001933 -2.08935890402 6.13162983406
0.001934 -2.0586260877 6.12548104417
0.001935 -2.02787295357 6.11929613904
0.001936 -1.99709980514 6.11307518417
0.001937 -1.96630694615 6.10681824536
0.001938 -1.93549468051 6.1005253888
0.001939 -1.90466331231 6.09419668097
0.00194 -1.87381314586 6.08783218871
0.001941 -1.84294448562 6.0814319792
0.001942 -1.81205763627 6.07499611993
0.001943 -1.78115290264 6.06852467876
0.001944 -1.75023058975 6.06201772385
0.001945 -1.71929100279 6.05547532372
0.001946 -1.68833444713 6.0488975472
0.001947 -1.65736122828 6.04228446345
0.001948 -1.62637165195 6.035636142
0.001949 -1.59536602398 6.02895265265
0.00195 -1.5643446504 6.02223406559
0.001951 -1.53330783737 6.01548045129
0.001952 -1.50225589121 6.00869188057
0.001953 -1.47118911839 6.00186842458
0.001954 -1.44010782552 5.99501015479
0.001955 -1.40901231938 5.98811714301
0.001956 -1.37790290685 5.98118946134
0.001957 -1.34677989497 5.97422718224
0.001958 -1.31564359092 5.96723037848
0.001959 -1.284494302 5.96019912316
0.00196 -1.25333233564 5.95313348969
0.001961 -1.2221579994 5.94603355181
0.001962 -1.19097160095 5.93889938357
0.001963 -1.15977344809 5.93173105937
0.001964 -1.12856384873 5.92452865389
0.001965 -1.09734311091 5.91729224215
0.001966 -1.06611154275 5.9100218995
0.001967 -1.0348694525 5.90271770157
0.001968 -1.00361714851 5.89537972435
0.001969 -0.972354939224 5.88800804411
0.00197 -0.941083133185 5.88060273746
0.001971 -0.909802039036 5.87316388131
0.001972 -0.878511965507 5.86569155289
0.001973 -0.847213221421 5.85818582973
0.001974 -0.815906115682 5.8506467897
0.001975 -0.784590957278 5.84307451094
0.001976 -0.753268055279 5.83546907195
0.001977 -0.721937718829 5.8278305515
0.001978 -0.690600257144 5.82015902868
0.001979 -0.659255979514 5.81245458289
0.00198 -0.627905195293 5.80471729384
0.001981 -0.596548213902 5.79694724156
0.001982 -0.56518534482 5.78914450634
0.001983 -0.533816897588 5.78130916883
0.001984 -0.502443181798 5.77344130996
0.001985 -0.471064507096 5.76554101094
0.001986 -0.439681183179 5.75760835333
0.001987 -0.408293519785 5.74964341895
0.001988 -0.376901826699 5.74164628995
0.001989 -0.345506413745 5.73361704877
0.00199 -0.314107590781 5.72555577814
0.001991 -0.282705667703 5.7174625611
0.001992 -0.251300954433 5.70933748099
0.001993 -0.219893760925 5.70118062143
0.001994 -0.188484397154 5.69299206636
0.001995 -0.157073173118 5.68477189999
0.001996 -0.125660398834 5.67652020686
0.001997 -0.0942463843314 5.66823707176
0.001998 -0.0628314396556 5.65992257981
0.001999 -0.0314158748588 5.65157681639
0.002 -2.44929359829e-15 5.64319986721
0.002001 0.0314158748588 5.63479181823
0.002002 0.0628314396556 5.62635275573
0.002003 0.0942463843314 5.61788276627
0.002004 0.125660398834 5.60938193668
0.002005 0.157073173118 5.60085035411
0.002006 0.188484397154 5.59228810596
0.002007 0.219893760925 5.58369527995
0.002008 0.251300954433 5.57507196406
0.002009 0.282705667703 5.56641824657
0.00201 0.314107590781 5.55773421603
0.002011 0.345506413745 5.54901996128
0.002012 0.376901826699 5.54027557143
0.002013 0.408293519785 5.5315011359
0.002014 0.439681183179 5.52269674434
0.002015 0.471064507096 5.51386248673
0.002016 0.502443181798 5.5049984533
0.002017 0.533816897588 5.49610473455
0.002018 0.56518534482 5.48718142128
0.002019 0.596548213902 5.47822860455
0.00202 0.627905195293 5.4692463757
0.002021 0.659255979514 5.46023482633
0.002022 0.690600257144 5.45119404834
0.002023 0.721937718829 5.44212413386
0.002024 0.753268055279 5.43302517534
0.002025 0.784590957278 5.42389726547
0.002026 0.815906115682 5.4147404972
0.002027 0.847213221421 5.40555496378
0.002028 0.878511965507 5.3963407587
0.002029 0.909802039036 5.38709797572
0.00203 0.941083133185 5.37782670888
0.002031 0.972354939224 5.36852705248
0.002032 1.00361714851 5.35919910107
0.002033 1.0348694525 5.34984294948
0.002034 1.06611154275 5.34045869278
0.002035 1.09734311091 5.33104642632
0.002036 1.12856384873 5.32160624571
0.002037 1.15977344809 5.31213824681
0.002038 1.19097160095 5.30264252575
0.002039 1.2221579994 5.29311917889
0.00204 1.25333233564 5.28356830287
0.002041 1.284494302 5.27398999459
0.002042 1.31564359092 5.26438435119
0.002043 1.34677989497 5.25475147007
0.002044 1.37790290685 5.24509144887
0.002045 1.40901231938 5.23540438551
0.002046 1.44010782552 5.22569037812
0.002047 1.47118911839 5.21594952512
0.002048 1.50225589121 5.20618192515
0.002049 1.53330783737 5.19638767712
0.00205 1.5643446504 5.18656688017
0.002051 1.59536602398 5.17671963369
0.002052 1.62637165195 5.16684603732
0.002053 1.65736122828 5.15694619094
0.002054 1.68833444713 5.14702019467
0.002055 1.71929100279 5.13706814889
0.002056 1.75023058975 5.12709015419
0.002057 1.78115290264 5.11708631142
0.002058 1.81205763627 5.10705672168
0.002059 1.84294448562 5.09700148628
0.00206 1.87381314586 5.08692070679
0.002061 1.90466331231 5.07681448501
0.002062 1.93549468051 5.06668292297
0.002063 1.96630694615 5.05652612294
0.002064 1.99709980514 5.04634418742
0.002065 2.02787295357 5.03613721914
0.002066 2.0586260877 5.02590532108
0.002067 2.08935890402 5.01564859642
0.002068 2.12007109922 5.0053671486
0.002069 2.15076237017 4.99506108127
0.00207 2.18143241397 4.9847304983
0.002071 2.2120809279 4.97437550382
0.002072 2.24270760949 4.96399620214
0.002073 2.27331215647 4.95359269784
0.002074 2.30389426677 4.94316509568
0.002075 2.33445363856 4.93271350068
0.002076 2.36498997024 4.92223801807
0.002077 2.39550296042 4.91173875328
0.002078 2.42599230795 4.90121581199
0.002079 2.45645771192 4.89066930008
0.00208 2.48689887165 4.88009932366
0.002081 2.51731548668 4.86950598903
0.002082 2.54770725683 4.85888940274
0.002083 2.57807388214 4.84824967153
0.002084 2.6084150629 4.83758690237
0.002085 2.63873049965 4.82690120243
0.002086 2.6690198932 4.8161926791
0.002087 2.6992829446 4.80546143997
0.002088 2.72951935517 4.79470759285
0.002089 2.75972882649 4.78393124576
0.00209 2.78991106039 4.77313250691
0.002091 2.820065759 4.76231148473
0.002092 2.8501926247 4.75146828786
0.002093 2.88029136015 4.74060302514
0.002094 2.91036166828 4.7297158056
0.002095 2.94040325232 4.7188067385
0.002096 2.97041581577 4.70787593326
0.002097 3.00039906241 4.69692349954
0.002098 3.03035269633 4.68594954718
0.002099 3.06027642189 4.67495418622
0.0021 3.09016994375 4.6639375269
0.002101 3.12003296688 4.65289967966
0.002102 3.14986519655 4.64184075511
0.002103 3.17966633832 4.63076086409
0.002104 3.20943609807 4.61966011762
0.002105 3.23917418198 4.60853862689
0.002106 3.26888029655 4.5973965033
0.002107 3.29855414859 4.58623385845
0.002108 3.32819544523 4.57505080411
0.002109 3.35780389393 4.56384745224
0.00211 3.38737920245 4.552623915
0.002111 3.41692107891 4.54138030471
0.002112 3.44642923175 4.5301167339
0.002113 3.47590336971 4.51883331527
0.002114 3.50534320191 4.50753016171
0.002115 3.53474843779 4.49620738627
0.002116 3.56411878713 4.48486510221
0.002117 3.59345396006 4.47350342296
0.002118 3.62275366705 4.46212246211
0.002119 3.65201761892 4.45072233344
0.00212 3.68124552685 4.43930315091
0.002121 3.71043710237 4.42786502865
0.002122 3.73959205738 4.41640808096
0.002123 3.76871010412 4.40493242231
0.002124 3.79779095522 4.39343816736
0.002125 3.82683432365 4.38192543092
0.002126 3.85583992277 4.37039432798
0.002127 3.88480746631 4.35884497369
0.002128 3.91373666837 4.34727748337
0.002129 3.94262724343 4.33569197251
0.00213 3.97147890635 4.32408855676
0.002131 4.00029137237 4.31246735194
0.002132 4.02906435714 4.30082847402
0.002133 4.05779757666 4.28917203915
0.002134 4.08649074736 4.27749816363
0.002135 4.11514358605 4.2658069639
0.002136 4.14375580993 4.2540985566
0.002137 4.17232713662 4.24237305849
0.002138 4.20085728412 4.23063058651
0.002139 4.22934597085 4.21887125775
0.00214 4.25779291565 4.20709518943
0.002141 4.28619783775 4.19530249895
0.002142 4.31456045681 4.18349330386
0.002143 4.3428804929 4.17166772185
0.002144 4.37115766651 4.15982587076
0.002145 4.39939169856 4.14796786858
0.002146 4.42758231039 4.13609383345
0.002147 4.45572922377 4.12420388365
0.002148 4.4838321609 4.11229813761
0.002149 4.51189084442 4.10037671391
0.00215 4.5399049974 4.08843973126
0.002151 4.56787434334 4.07648730851
0.002152 4.59579860621 4.06451956467
0.002153 4.62367751041 4.05253661886
0.002154 4.65151078077 4.04053859036
0.002155 4.67929814261 4.02852559858
0.002156 4.70703932165 4.01649776307
0.002157 4.73473404412 4.0044552035
0.002158 4.76238203668 3.9923980397
0.002159 4.78998302645 3.9803263916
0.00216 4.81753674102 3.96824037929
0.002161 4.84504290844 3.95614012298
0.002162 4.87250125725 3.94402574299
0.002163 4.89991151644 3.9318973598
0.002164 4.92727341548 3.91975509399
0.002165 4.95458668432 3.90759906629
0.002166 4.98185105339 3.89542939752
0.002167 5.00906625361 3.88324620867
0.002168 5.03623201636 3.87104962081
0.002169 5.06334807353 3.85883975515
0.00217 5.0904141575 3.84661673301
0.002171 5.11743000114 3.83438067585
0.002172 5.14439533782 3.82213170522
0.002173 5.17130990138 3.8098699428
0.002174 5.19817342621 3.7975955104
0.002175 5.22498564716 3.7853085299
0.002176 5.25174629961 3.77300912335
0.002177 5.27845511945 3.76069741286
0.002178 5.30511184307 3.74837352069
0.002179 5.33171620737 3.73603756918
0.00218 5.35826794979 3.72368968079
0.002181 5.38476680827 3.7113299781
0.002182 5.41121252127 3.69895858377
0.002183 5.43760482779 3.68657562059
0.002184 5.46394346734 3.67418121143
0.002185 5.49022817998 3.66177547927
0.002186 5.51645870628 3.64935854722
0.002187 5.54263478737 3.63693053844
0.002188 5.56875616488 3.62449157622
0.002189 5.59482258102 3.61204178395
0.00219 5.62083377852 3.5995812851
0.002191 5.64678950066 3.58711020324
0.002192 5.67268949127 3.57462866205
0.002193 5.69853349472 3.56213678528
0.002194 5.72432125595 3.54963469678
0.002195 5.75005252043 3.5371225205
0.002196 5.77572703422 3.52460038047
0.002197 5.80134454392 3.51206840081
0.002198 5.82690479669 3.49952670572
0.002199 5.85240754026 3.48697541951
0.0022 5.87785252292 3.47441466655
0.002201 5.90323949356 3.46184457129
0.002202 5.92856820161 3.44926525829
0.002203 5.95383839708 3.43667685217
0.002204 5.97904983058 3.42407947763
0.002205 6.00420225326 3.41147325946
0.002206 6.02929541689 3.39885832252
0.002207 6.05432907381 3.38623479175
0.002208 6.07930297695 3.37360279216
0.002209 6.10421687982 3.36096244883
0.00221 6.12907053653 3.34831388693
0.002211 6.15386370179 3.3356572317
0.002212 6.1785961309 3.32299260842
0.002213 6.20326757977 3.31032014247
0.002214 6.22787780488 3.2976399593
0.002215 6.25242656336 3.2849521844
0.002216 6.27691361291 3.27225694335
0.002217 6.30133871185 3.25955436179
0.002218 6.32570161913 3.24684456542
0.002219 6.35000209429 3.23412767999
0.00222 6.37423989749 3.22140383134
0.002221 6.39841478951 3.20867314534
0.002222 6.42252653177 3.19593574793
0.002223 6.44657488628 3.18319176512
0.002224 6.47055961569 3.17044132295
0.002225 6.4944804833 3.15768454754
0.002226 6.51833725301 3.14492156506
0.002227 6.54212968936 3.1321525017
0.002228 6.56585755753 3.11937748375
0.002229 6.58952062334 3.10659663753
0.00223 6.61311865324 3.09381008938
0.002231 6.63665141432 3.08101796574
0.002232 6.66011867434 3.06822039306
0.002233 6.68352020168 3.05541749784
0.002234 6.70685576537 3.04260940664
0.002235 6.7301251351 3.02979624605
0.002236 6.75332808121 3.0169781427
0.002237 6.7764643747 3.00415522326
0.002238 6.79953378722 2.99132761446
0.002239 6.82253609109 2.97849544304
0.00224 6.84547105929 2.9656588358
0.002241 6.86833846544 2.95281791955
0.002242 6.89113808387 2.93997282116
0.002243 6.91386968955 2.92712366752
0.002244 6.93653305813 2.91427058555
0.002245 6.95912796592 2.90141370221
0.002246 6.98165418993 2.88855314448
0.002247 7.00411150784 2.87568903938
0.002248 7.02649969799 2.86282151394
0.002249 7.04881853942 2.84995069524
